ID,Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
565,1.4392488861663773,2.2669109895759667,3,1317,4,3,4,1,2.2058241171997506,4,11,3,2,80,0,25,2,3,3,2,1,2,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
566,1.3285451749026185,1.9007432820086303,4,1617,3,3,1,1,-0.6943596481622395,1,14,3,4,80,1,10,3,2,9,6,1,4,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
567,1.4392488861663773,-0.6624306709627276,1,385,1,3,5,2,2.68618230322503,3,14,3,1,80,2,28,4,2,10,4,1,6,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
568,-1.3283438954275937,-1.0285983785300645,3,350,1,3,2,3,-0.336424904423438,0,12,3,4,80,2,5,3,3,4,2,1,2,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
569,0.6643229073200655,-0.6624306709627276,4,1293,4,2,3,4,0.7950902042659682,3,14,3,4,80,0,23,3,4,21,7,15,17,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
570,0.8857303298475832,-0.9065424760076188,3,834,2,2,1,3,-0.8931651341629846,1,14,3,4,80,0,1,3,3,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
571,-0.3320104940537641,-0.9065424760076188,3,1281,3,3,2,1,-0.412806948137705,0,12,3,4,80,0,4,3,3,3,2,0,2,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
572,-0.7748253391087995,2.0227991845310758,4,299,3,2,2,1,0.04506096946059585,5,15,3,3,80,0,9,5,2,6,3,0,1,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
573,-0.4427142053175229,-0.540374768440282,3,485,4,3,1,3,-0.7707416918765065,1,13,3,2,80,0,1,2,3,1,0,0,0,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
574,-0.3320104940537641,-0.7844865734851733,2,847,3,3,1,4,-0.5827569954019493,0,19,3,3,80,1,4,1,1,3,2,0,2,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
575,0.2215080622650301,0.06990474417194607,5,1618,2,3,2,1,-0.23479435181473263,2,13,3,4,80,3,10,3,3,7,7,7,7,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
576,-0.8855290503725584,-0.17420706087294516,4,454,2,1,1,1,-0.9260518474288495,1,11,3,4,80,0,7,4,2,7,7,0,7,1,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
577,-0.22130678279000526,-0.41831886591783635,4,691,2,1,2,4,0.034452352278058755,1,13,3,2,80,0,17,3,3,17,11,11,8,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
578,-0.3320104940537641,1.656631476963739,3,590,2,3,3,1,0.7354697757001097,9,15,3,3,80,3,11,2,3,3,2,0,2,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
579,-0.7748253391087995,-0.540374768440282,3,197,4,3,1,1,-0.6958448545677947,5,14,3,4,80,1,8,3,3,3,2,2,2,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
580,-0.8855290503725584,-1.0285983785300645,3,300,3,3,1,3,-0.9389943603915448,0,14,3,4,80,0,7,1,2,6,2,1,5,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
581,0.8857303298475832,-0.9065424760076188,3,606,4,3,2,2,-0.356156932382957,0,19,3,2,80,1,9,3,4,8,7,3,7,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
582,-0.5534179165812818,1.9007432820086303,4,911,1,3,1,4,-0.7826233431209481,1,24,4,3,80,0,1,2,1,1,0,0,1,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
583,-0.9962327616363171,-0.05215115835049954,3,377,4,3,1,4,-0.9364482922677358,1,23,4,4,80,1,5,3,2,5,2,0,4,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
584,0.5536191960563066,-0.540374768440282,2,591,2,3,1,3,-0.9315683283637688,4,17,3,4,80,1,8,4,3,2,2,2,0,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
585,2.324878576276448,-0.9065424760076188,4,825,4,3,5,2,2.707823882277406,7,12,3,4,80,0,40,2,3,31,15,13,8,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
586,-0.5534179165812818,-0.9065424760076188,4,1862,3,2,2,2,0.7263463649231279,7,12,3,3,80,0,7,3,2,2,2,2,2,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
587,-0.4427142053175229,0.6801842567841742,1,582,2,3,3,3,1.512020553461825,7,12,3,4,80,0,15,2,4,7,6,7,7,1,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
588,0.9964340411113419,-0.7844865734851733,3,1863,1,4,4,1,1.4303342011562894,2,12,3,4,80,1,25,5,3,19,17,2,8,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
589,0.2215080622650301,1.2904637693964023,3,1812,3,3,2,4,-0.5000097813781599,2,18,3,4,80,1,7,6,3,2,1,2,2,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
590,1.3285451749026185,-0.29626296339539077,4,1484,3,3,3,2,0.8449507050238926,3,14,3,2,80,2,29,3,3,8,7,0,7,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
591,2.324878576276448,1.4125196719188478,3,1938,4,3,4,4,2.416935599132239,4,13,3,3,80,1,29,2,2,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
592,0.5536191960563066,-0.9065424760076188,1,875,2,3,1,4,-0.8420315993431557,5,14,3,4,80,0,8,2,3,2,1,2,2,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
593,0.11080435100127126,2.3889668920984124,1,282,2,3,2,1,0.04018100555662879,7,19,3,2,80,0,17,2,3,1,0,0,0,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
594,0.33221177352878895,1.5345755744412934,2,492,3,2,2,3,-0.021985491133038573,2,12,3,1,80,2,8,6,3,6,4,1,0,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
595,-0.9962327616363171,-1.0285983785300645,2,1927,3,2,2,4,0.07434075288439822,1,12,3,3,80,1,7,2,3,7,7,0,7,0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
596,-0.11060307152624642,-0.9065424760076188,4,1847,4,3,2,2,0.10149881287169318,4,22,4,4,80,1,15,2,3,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
597,-0.22130678279000526,-0.9065424760076188,2,1804,2,3,2,4,-0.15310799950919704,2,14,3,3,80,1,15,6,3,7,7,1,7,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
598,-0.6641216278450406,-0.17420706087294516,2,1453,1,3,3,4,0.9143310613976852,1,18,3,1,80,1,13,5,3,13,7,9,9,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
599,0.33221177352878895,0.5581283542617285,2,1598,4,3,2,1,-0.3913775414289801,1,15,3,3,80,1,5,2,3,5,4,1,2,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
600,-0.5534179165812818,0.06990474417194607,4,1853,4,3,2,4,-0.38946799033612345,8,13,3,3,80,0,4,2,4,0,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
601,0.11080435100127126,-0.9065424760076188,2,1355,2,3,2,1,0.08685892115979199,3,15,3,4,80,1,11,3,3,7,7,1,7,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
602,1.7713600199576538,-0.29626296339539077,3,730,3,4,4,3,1.767476055217318,3,19,3,3,80,0,32,3,3,5,1,1,3,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
603,0.6643229073200655,-0.17420706087294516,4,526,3,3,2,3,-0.4162017056361169,4,14,3,4,80,0,8,3,3,5,2,0,2,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
604,-0.6641216278450406,1.7786873794861846,3,1252,3,2,2,1,0.0696729613240819,1,19,3,2,80,0,10,2,3,10,9,1,8,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
605,-0.11060307152624642,1.046351964351511,4,407,3,4,1,4,-0.5931534402408356,4,18,3,4,80,2,4,2,3,1,0,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
606,0.7750266185838243,2.3889668920984124,4,1225,4,3,2,4,-0.41217043110675283,1,25,4,2,80,0,20,3,3,20,11,13,17,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
607,0.8857303298475832,2.3889668920984124,3,1465,2,3,3,4,0.614531539819187,4,18,3,4,80,2,10,4,4,3,1,1,2,0,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True
608,0.9964340411113419,1.046351964351511,3,550,3,3,2,3,-0.3550960706647033,2,14,3,3,80,1,19,5,2,10,7,0,8,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
609,-0.6641216278450406,-0.540374768440282,3,399,4,3,1,2,-0.7838963771828525,1,11,3,3,80,1,2,5,2,2,2,2,2,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
610,-1.106936472900076,-0.540374768440282,3,434,3,3,1,2,-0.8498819760582332,1,12,3,2,80,0,4,2,2,4,3,1,2,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
611,0.11080435100127126,0.06990474417194607,3,634,3,3,2,3,0.7087360604001163,3,19,3,3,80,1,18,4,3,1,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
612,0.11080435100127126,-0.9065424760076188,2,1638,4,2,3,3,0.2699636537303822,3,19,3,4,80,1,10,6,4,5,4,0,2,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
613,-0.6641216278450406,-0.540374768440282,3,1749,1,3,2,3,0.3951453364843199,1,19,3,3,80,1,6,3,3,5,2,0,2,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
614,-0.4427142053175229,-1.0285983785300645,4,998,3,4,2,2,-0.2112432216695003,1,13,3,1,80,1,6,2,3,6,5,1,2,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
615,0.7750266185838243,-1.0285983785300645,2,1792,3,3,1,2,-0.8787374147947341,1,12,3,3,80,3,6,2,2,5,3,2,3,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
616,-0.4427142053175229,0.8022401593066197,3,1758,1,3,3,1,0.4413989074001816,2,20,4,3,80,0,11,2,2,0,0,0,0,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
617,-0.22130678279000526,0.8022401593066197,3,1529,4,2,3,2,0.45031014583351275,1,19,3,4,80,0,11,3,1,11,8,3,3,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
618,-1.3283438954275937,1.1684078668739566,2,952,3,2,1,2,-0.8636731783955315,1,18,3,3,80,3,1,2,3,1,0,0,0,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
619,-0.5534179165812818,-0.9065424760076188,3,1671,4,3,2,2,-0.21506232385521365,0,13,3,3,80,2,10,4,2,9,5,1,6,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
620,-0.9962327616363171,0.8022401593066197,3,1947,3,3,1,3,-0.920747538837581,1,14,3,3,80,0,5,3,2,5,3,1,4,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
621,-0.5534179165812818,-0.41831886591783635,5,231,3,3,1,3,-0.7310654636138177,3,20,4,1,80,0,8,2,3,5,4,1,4,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
622,0.5536191960563066,-0.05215115835049954,2,1595,4,2,5,4,2.785691132397228,8,22,4,4,80,0,24,2,3,1,0,0,1,0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
623,-0.11060307152624642,0.6801842567841742,3,1052,1,3,2,3,-0.35000393441708544,7,14,3,2,80,1,9,3,2,1,0,0,0,1,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
624,0.6643229073200655,-1.0285983785300645,3,902,4,3,2,4,-0.1955424682393454,4,13,3,2,80,1,12,2,2,5,2,2,2,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
625,0.33221177352878895,0.06990474417194607,3,1239,2,2,2,2,0.07815985507011157,7,12,3,2,80,1,7,2,4,5,1,1,3,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
626,-0.11060307152624642,0.06990474417194607,4,1880,2,2,2,3,-0.17199133809411304,1,13,3,1,80,1,10,4,3,10,9,1,7,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
627,-1.4390476066913525,1.7786873794861846,3,632,4,3,1,4,-0.8664314188629911,0,13,3,3,80,2,3,3,3,2,2,2,1,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
628,2.1034711537489303,-1.0285983785300645,4,2026,3,3,2,3,-0.037686244563193465,1,21,4,1,80,1,13,2,2,13,12,1,9,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
629,0.0001006397375124165,1.4125196719188478,2,900,3,3,1,4,-0.744856665951116,5,15,3,2,80,1,10,3,3,5,4,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
630,0.4429154847925478,-1.0285983785300645,2,1,2,3,2,4,-0.10409618812587566,8,11,3,1,80,0,8,0,1,6,4,0,5,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
631,2.435582287540207,-0.9065424760076188,3,1032,3,2,4,4,1.536632545325311,3,13,3,1,80,0,30,4,3,5,3,4,3,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
632,-0.6641216278450406,-0.29626296339539077,4,1833,1,3,3,1,0.6690598321374276,2,14,3,4,80,2,9,3,3,3,2,2,2,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
633,-0.22130678279000526,2.144855087053521,3,1797,3,3,2,4,-0.1422872099830092,1,18,3,4,80,0,10,2,3,10,7,7,7,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
634,-1.217640184163835,-0.7844865734851733,4,1177,1,4,1,4,-0.4378432846884926,1,22,4,2,80,1,8,2,3,8,7,0,7,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
635,-0.3320104940537641,0.06990474417194607,4,277,4,3,1,3,-0.5662075525971914,1,17,3,4,80,1,5,4,4,5,3,2,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
636,-1.9925661630101468,-0.05215115835049954,2,1193,3,3,1,1,-0.8341812226280784,1,25,4,3,80,0,1,4,3,1,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
637,-0.7748253391087995,-0.540374768440282,3,228,2,3,3,4,0.6228062612215659,2,12,3,3,80,1,12,2,3,10,9,7,4,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
638,0.33221177352878895,0.8022401593066197,2,1340,3,3,1,3,-0.6237062577265424,9,16,3,2,80,1,6,0,3,4,2,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
639,0.0001006397375124165,-0.29626296339539077,4,102,1,3,3,3,1.523477860018965,4,13,3,1,80,0,16,3,4,5,2,0,2,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
640,0.5536191960563066,2.3889668920984124,2,547,1,3,2,3,-0.40898784595199167,2,11,3,2,80,1,19,3,3,5,4,0,2,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
641,-0.8855290503725584,-1.0285983785300645,4,1522,1,2,1,1,-0.8744939679217193,6,13,3,3,80,0,11,2,1,9,7,0,7,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
642,1.107137752375101,-0.6624306709627276,2,1003,4,3,2,4,-0.49237157700673323,1,17,3,3,80,0,9,0,3,9,0,0,7,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
643,0.8857303298475832,-0.6624306709627276,2,240,3,3,2,1,-0.31351029130915786,4,11,3,1,80,1,9,3,4,5,4,0,3,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
644,-0.4427142053175229,-1.0285983785300645,4,780,4,3,1,4,-0.805750128578879,1,13,3,3,80,0,10,2,2,10,9,7,8,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True
645,-0.9962327616363171,2.0227991845310758,3,1387,3,2,2,1,-0.37334289221866707,1,11,3,3,80,1,5,0,3,5,3,0,4,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
646,0.11080435100127126,-1.0285983785300645,1,662,3,3,1,1,-0.8199656756034787,3,17,3,4,80,0,8,3,2,0,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
647,1.660656308693895,2.3889668920984124,4,2019,1,3,1,4,-0.6368609430328884,2,15,3,2,80,2,16,3,2,9,8,0,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
648,-0.11060307152624642,-0.540374768440282,2,304,4,3,2,2,-0.12085780327428426,8,16,3,4,80,0,16,3,4,13,11,3,7,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
649,0.33221177352878895,1.2904637693964023,4,1092,1,3,3,4,0.8143978875381858,4,20,4,4,80,1,14,6,3,11,10,11,1,0,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
650,1.9927674424851716,-0.9065424760076188,1,842,3,3,2,4,-0.28083575038694364,4,16,3,3,80,0,12,3,2,9,7,7,3,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
651,-0.5534179165812818,-0.41831886591783635,4,125,2,3,2,3,-0.3126616019345549,1,16,3,1,80,0,12,0,3,11,8,5,7,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
652,-0.9962327616363171,-1.0285983785300645,3,1506,1,2,1,3,-1.044019670498662,1,14,3,4,80,1,1,2,1,1,0,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
653,-0.6641216278450406,1.5345755744412934,4,1389,4,3,2,3,-0.06463213220683768,1,15,3,4,80,2,10,3,2,10,2,6,7,1,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
654,0.0001006397375124165,0.06990474417194607,4,1809,4,3,2,1,-0.48176295982419615,1,15,3,2,80,0,10,4,1,10,3,0,8,1,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
655,1.9927674424851716,-0.9065424760076188,3,505,3,3,4,4,2.158934029252937,2,13,3,3,80,0,30,2,3,5,4,1,2,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
656,-0.8855290503725584,-0.05215115835049954,3,1558,3,4,1,3,-0.8556106293368032,6,18,3,1,80,2,5,2,2,1,0,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
657,0.9964340411113419,-0.9065424760076188,4,1789,3,3,5,4,2.725222014456767,7,17,3,3,80,1,24,3,3,2,1,2,2,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
658,-0.22130678279000526,-0.29626296339539077,2,1601,3,2,1,4,-0.8049014392042759,1,18,3,4,80,1,1,5,2,1,0,0,1,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
659,1.9927674424851716,2.0227991845310758,5,1578,3,2,5,4,2.7799624791186583,1,21,4,3,80,1,36,3,3,36,6,2,13,0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
660,0.5536191960563066,-1.0285983785300645,1,387,2,3,2,3,-0.3345153533305813,1,25,4,3,80,0,20,3,3,20,16,11,6,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
661,-0.6641216278450406,-0.29626296339539077,3,416,2,4,2,4,0.0944971255312187,4,11,3,2,80,1,10,3,2,8,7,7,7,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
662,2.1034711537489303,-0.05215115835049954,3,762,3,3,4,4,0.9801044879294152,7,11,3,3,80,0,30,1,2,10,7,1,1,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
663,-0.8855290503725584,-1.0285983785300645,2,816,2,2,1,1,-0.8836173786987012,1,11,3,4,80,1,1,1,3,1,0,0,0,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
664,-0.7748253391087995,-0.05215115835049954,3,1876,2,3,1,4,-1.1462867401383197,1,13,3,3,80,0,1,3,2,1,0,0,0,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
665,-0.11060307152624642,0.06990474417194607,4,1312,4,3,3,3,0.1295055622335911,3,12,3,1,80,0,10,0,3,7,7,1,7,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
666,-1.4390476066913525,0.9242960618290653,2,1219,4,3,1,2,-0.9067441641566321,1,13,3,1,80,1,1,3,1,1,0,0,0,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
667,-0.7748253391087995,-0.29626296339539077,4,1428,4,3,2,1,-0.3616734133178763,7,14,3,2,80,2,8,3,3,3,2,0,2,0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
668,-0.8855290503725584,-0.17420706087294516,1,1544,3,1,2,1,0.6856092749421855,3,13,3,3,80,1,9,3,3,7,7,0,7,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
669,0.33221177352878895,-0.9065424760076188,3,1346,3,3,2,4,-0.3867097498686638,1,13,3,3,80,0,9,4,3,9,8,8,8,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
670,0.2215080622650301,-0.17420706087294516,1,602,3,3,1,3,-0.5789378932162359,1,11,3,1,80,1,8,3,3,8,3,0,7,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
671,0.4429154847925478,0.3140165492168373,3,58,2,3,5,3,2.771263413028978,1,12,3,4,80,0,23,0,3,22,15,15,8,1,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
672,0.0001006397375124165,-0.41831886591783635,4,378,3,3,2,4,0.0038995347923519333,4,14,3,2,80,1,7,5,4,5,4,0,1,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
673,0.8857303298475832,-0.9065424760076188,2,1635,4,2,2,4,-0.1514106207599911,1,19,3,1,80,2,10,3,3,10,7,3,9,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
674,-0.11060307152624642,-0.05215115835049954,4,27,3,2,1,1,-0.6527738688066941,7,23,4,2,80,0,10,4,3,5,3,0,3,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
675,1.7713600199576538,1.7786873794861846,4,1968,1,3,3,1,0.8411316028381792,6,13,3,2,80,0,15,2,2,2,2,2,2,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
676,0.33221177352878895,-0.9065424760076188,4,2051,3,3,1,3,-0.9510881839796371,2,14,3,2,80,3,20,2,3,5,3,0,2,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
677,-0.4427142053175229,0.06990474417194607,5,1268,4,4,3,3,0.4023591961684451,0,14,3,4,80,2,10,3,3,9,8,0,8,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
678,0.7750266185838243,-1.0285983785300645,3,2020,2,3,1,4,-0.8587932144915644,6,12,3,3,80,0,6,2,3,4,3,1,2,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
679,1.4392488861663773,2.2669109895759667,1,716,4,4,1,3,-0.6922379247257321,1,11,3,3,80,3,20,3,3,20,8,3,8,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
680,-0.8855290503725584,0.9242960618290653,3,1419,2,2,3,1,0.3191876374573543,1,13,3,1,80,0,10,3,2,10,9,0,9,0,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False
681,-0.4427142053175229,0.8022401593066197,3,819,1,3,2,1,-0.24603948602822195,5,15,3,3,80,0,6,3,3,3,2,0,2,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
682,0.9964340411113419,0.06990474417194607,3,1869,3,3,3,2,0.1761834778367543,5,21,4,3,80,3,14,2,3,8,7,0,7,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
683,-0.22130678279000526,0.1919606466943917,2,70,3,2,3,1,0.7214664010191608,2,13,3,3,80,1,10,3,3,4,0,2,3,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
684,1.107137752375101,0.5581283542617285,3,1503,3,3,2,3,-0.4015618139242157,3,17,3,3,80,1,11,4,2,5,4,1,2,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
